"municipio","region","nordeste","poblacion","poblacion_c","umbral","concejo_grande","n_concejales","pib_pc","prop_pobres","bancas_2000","mortalidad_infantil","mortalidad_postneonatal","matricula_primaria","ideb","burocratas","proyectos_servicios"
"M1753","Norte",0,34817,-12802,47619,0,9,10.2,0.3,9,22.4,7,22.3,4.7,555,26
"M1754","Norte",0,73919,26300,47619,1,10,15.9,0.236,9,16.5,5.6,26.7,4.4,595,56
"M1755","Sudeste",0,52813,5194,47619,1,10,13.1,0.333,9,19.6,9.5,30.5,3.6,588,54
"M1756","Sudeste",0,25019,-22600,47619,0,9,10.9,0.396,9,25.5,7,23.7,3.9,475,39
"M1757","Sudeste",0,47695,76,47619,1,10,11.8,0.37,9,17.3,6,29.6,4.7,618,50
"M1758","Norte",0,56027,8408,47619,1,10,10.4,0.353,9,17.1,8.2,30.3,4.7,596,42
"M1759","Sudeste",0,34688,-12931,47619,0,9,6.7,0.449,9,21.1,7.2,26.2,3.7,451,20
"M1760","Nordeste",1,48741,1122,47619,1,10,12.9,0.351,9,16.9,5.2,22.6,4.9,547,35
"M1761","Sul",0,63575,15956,47619,1,10,16.2,0.301,9,12.2,5.8,26.4,5,580,64
"M1762","Sul",0,42860,-4759,47619,0,9,9.1,0.288,10,22.4,9.8,23.5,3.3,429,36
"M1763","Centro-Oeste",0,21467,-26152,47619,0,9,11.7,0.373,10,18.5,7.4,29.4,3,474,43
"M1764","Sudeste",0,55497,7878,47619,1,10,13.7,0.301,9,17,4.2,23.8,4.9,583,47
"M1765","Sudeste",0,39266,-8353,47619,0,9,10.3,0.327,9,21.3,6.2,23.2,4.1,479,55
"M1766","Nordeste",1,28459,-19160,47619,0,9,9.5,0.43,9,18.9,7.4,26.6,3.7,432,36
"M1767","Nordeste",1,52434,4815,47619,1,10,12.2,0.373,9,15.6,6.1,27.4,3.5,547,45
"M1768","Norte",0,22171,-25448,47619,0,9,6.7,0.412,9,19.5,8.8,22,4.3,422,43
"M1769","Sudeste",0,60906,13287,47619,1,10,17.6,0.358,9,14.5,5.8,28.9,4.6,639,47
"M1770","Nordeste",1,48905,1286,47619,1,10,8.9,0.286,9,19.6,4.4,24.7,5.3,624,35
"M1771","Centro-Oeste",0,59517,11898,47619,1,10,13.9,0.372,9,18.1,6.3,25.3,4.7,631,49
"M1772","Sudeste",0,54814,7195,47619,1,10,13.5,0.319,9,15.8,8.1,27.1,5.1,613,48
"M1773","Sul",0,57290,9671,47619,1,10,12.8,0.231,9,17.8,6.4,24,4.8,619,47
"M1774","Nordeste",1,32687,-14932,47619,0,9,11.2,0.303,9,20.4,8,26.6,5.2,381,30
"M1775","Sudeste",0,70795,23176,47619,1,10,13.1,0.394,9,17.6,5.3,28.9,4.8,676,44
"M1776","Nordeste",1,38783,-8836,47619,0,9,12.7,0.383,9,17.3,8.2,22.7,5.2,474,40
"M1777","Nordeste",1,60686,13067,47619,1,10,10.2,0.345,9,21,7,23.1,4.7,578,48
"M1778","Centro-Oeste",0,49725,2106,47619,1,10,11.8,0.358,10,24.5,6.9,30.2,4,634,44
"M1779","Nordeste",1,65319,17700,47619,1,10,16.1,0.311,9,14.2,4.5,25.9,5,505,51
"M1780","Sudeste",0,72386,24767,47619,1,10,12.3,0.306,9,19.2,3.4,27.5,4.4,571,53
"M1781","Nordeste",1,38905,-8714,47619,0,9,11.2,0.309,9,19.1,8.1,26.9,4.4,468,48
"M1782","Sudeste",0,74913,27294,47619,1,10,12.8,0.397,9,17.9,5.6,25.8,4.6,542,61
"M1783","Sudeste",0,70947,23328,47619,1,10,13.4,0.285,9,17,4.3,25.6,3.5,624,52
"M1784","Centro-Oeste",0,62098,14479,47619,1,10,14.7,0.353,9,14.9,6,32.7,4.7,598,39
"M1785","Centro-Oeste",0,36241,-11378,47619,0,9,14.1,0.401,10,19.1,2.7,22.4,3.9,560,42
"M1786","Sudeste",0,70827,23208,47619,1,10,14.4,0.293,9,16.9,1.9,29,5.4,600,67
"M1787","Sudeste",0,28272,-19347,47619,0,9,9,0.334,9,21.9,7.7,24.9,4.4,495,43
"M1788","Centro-Oeste",0,33164,-14455,47619,0,9,11.2,0.453,10,23.3,6.2,16.7,4.7,384,39
"M1789","Nordeste",1,66197,18578,47619,1,10,16.4,0.263,9,17.6,6.3,30.6,4.4,581,56
"M1790","Norte",0,35644,-11975,47619,0,9,10.2,0.299,9,21.4,7,23,4.8,382,32
"M1791","Sudeste",0,21605,-26014,47619,0,9,7.9,0.402,9,19.1,8.6,19.7,4.5,459,36
"M1792","Centro-Oeste",0,39418,-8201,47619,0,9,10.4,0.432,9,20.5,7.6,23.3,4.4,415,34
"M1793","Nordeste",1,50552,2933,47619,1,10,12.5,0.319,9,16.7,7.1,27.8,4.8,632,59
"M1794","Nordeste",1,69144,21525,47619,1,10,14.4,0.315,9,12.7,4.9,27.2,4.9,578,47
"M1795","Sudeste",0,74396,26777,47619,1,10,15.6,0.308,9,18,4.6,30.5,4.9,683,56
"M1796","Norte",0,45258,-2361,47619,0,9,10.6,0.319,9,20.6,9,21,4.8,425,43
"M1797","Sul",0,69399,21780,47619,1,10,13.7,0.311,9,16.7,5.3,23,4.2,574,55
"M1798","Sudeste",0,22590,-25029,47619,0,9,11.3,0.317,9,22.1,7.5,27.2,5.1,537,38
"M1799","Centro-Oeste",0,48264,645,47619,1,10,14.7,0.334,9,22.2,5.8,28.9,3.5,623,50
"M1800","Centro-Oeste",0,44402,-3217,47619,0,9,16.8,0.276,9,19.3,6.3,24.8,4.6,595,38
"M1801","Sul",0,57486,9867,47619,1,10,11.5,0.414,9,23,7.9,27,4.9,631,41
"M1802","Nordeste",1,68303,20684,47619,1,10,9.3,0.234,9,14.2,4.5,21.3,5.2,641,47
"M1803","Norte",0,35223,-12396,47619,0,9,11.3,0.393,9,18.6,6.8,18.7,4.5,440,26
"M1804","Nordeste",1,40605,-7014,47619,0,9,9.6,0.384,10,18.8,7.3,29.4,4.3,500,25
"M1805","Sudeste",0,23122,-24497,47619,0,9,10.4,0.336,9,21.3,7.6,27,4.6,463,32
"M1806","Centro-Oeste",0,35582,-12037,47619,0,9,7.6,0.278,9,16.6,7,24.9,5,523,40
"M1807","Sul",0,52116,4497,47619,1,10,13.4,0.43,9,23.3,4.3,31.5,5.5,544,53
"M1808","Nordeste",1,22740,-24879,47619,0,9,9.4,0.414,10,17.9,5.6,26.6,4.1,442,29
"M1809","Sudeste",0,66147,18528,47619,1,10,7.6,0.257,9,15,7.5,28.4,5.1,620,50
"M1810","Centro-Oeste",0,55547,7928,47619,1,10,9.7,0.242,9,17.9,3.8,26.9,4.7,623,39
"M1811","Sudeste",0,47502,-117,47619,0,9,9,0.384,9,18.8,5.6,19.8,4.6,452,43
"M1812","Sudeste",0,53121,5502,47619,1,10,12.5,0.39,9,16.2,6.2,18.7,5.6,588,55
"M1813","Nordeste",1,33966,-13653,47619,0,9,9,0.396,9,19.9,5.8,21.9,4.8,485,36
"M1814","Nordeste",1,38076,-9543,47619,0,9,8.7,0.378,10,24,7.2,26.5,3.4,414,38
"M1815","Sudeste",0,42359,-5260,47619,0,9,10.6,0.371,9,18,7.2,25.3,3.1,402,43
"M1816","Norte",0,39265,-8354,47619,0,9,9.9,0.444,9,23.7,7.5,23.2,4.8,513,43
"M1817","Centro-Oeste",0,48322,703,47619,1,10,10.1,0.383,9,14.5,5.4,26,5.2,545,45
"M1818","Nordeste",1,69009,21390,47619,1,10,15.1,0.434,9,19.5,6.9,27.2,4,541,46
"M1819","Sudeste",0,73465,25846,47619,1,10,13.1,0.349,9,14.3,5.5,21.5,5.7,578,50
"M1820","Sudeste",0,33343,-14276,47619,0,9,11.7,0.397,9,19.6,8.3,19,4.4,531,49
"M1821","Centro-Oeste",0,45666,-1953,47619,0,9,13.7,0.336,9,17.7,6.3,22.4,4.9,503,44
"M1822","Norte",0,55723,8104,47619,1,10,14.8,0.27,9,17.8,2.6,30.1,4.1,623,45
"M1823","Nordeste",1,42279,-5340,47619,0,9,7.1,0.386,10,19.8,6.9,25.7,4.8,492,42
"M1824","Nordeste",1,53009,5390,47619,1,10,13.4,0.335,9,17.9,7.1,25.9,3.8,606,37
"M1825","Norte",0,26360,-21259,47619,0,9,9.9,0.31,9,21.6,7,23.1,3.8,507,30
"M1826","Sudeste",0,43795,-3824,47619,0,9,11.6,0.3,10,18.5,6.4,23.1,3.1,469,44
"M1827","Norte",0,60418,12799,47619,1,10,12.9,0.339,9,19.7,6.7,24.7,4.7,589,42
"M1828","Sudeste",0,35422,-12197,47619,0,9,11.5,0.397,10,18.8,7,19.7,4.1,479,30
"M1829","Nordeste",1,45579,-2040,47619,0,9,14.8,0.296,9,25.8,7.5,27.9,4.1,463,45
"M1830","Nordeste",1,55583,7964,47619,1,10,15,0.388,9,15.7,5.6,26.2,4.1,622,57
"M1831","Sudeste",0,32930,-14689,47619,0,9,16,0.31,9,19.9,7,24.8,4.8,442,24
"M1832","Centro-Oeste",0,45586,-2033,47619,0,9,13.6,0.321,10,18.4,5.3,17.6,4.7,534,22
"M1833","Nordeste",1,60276,12657,47619,1,10,11.5,0.298,9,17.5,4.9,31.6,5,590,48
"M1834","Norte",0,59380,11761,47619,1,10,7.5,0.23,9,17.6,5.8,26.1,4.7,597,43
"M1835","Nordeste",1,52107,4488,47619,1,10,13.8,0.265,10,23.4,8.3,25.3,5.1,583,42
"M1836","Sudeste",0,34810,-12809,47619,0,9,13.6,0.307,10,18.7,7.4,26.8,4,502,34
"M1837","Sudeste",0,47847,228,47619,1,10,13.5,0.335,9,14.9,5.2,26.9,4.8,562,60
"M1838","Centro-Oeste",0,28478,-19141,47619,0,9,11.6,0.425,9,21.8,7.9,23.4,4.2,526,34
"M1839","Sul",0,56035,8416,47619,1,10,12.9,0.406,9,21.5,5.8,25.2,4.5,612,59
"M1840","Nordeste",1,69046,21427,47619,1,10,14.4,0.282,10,14.8,6.2,31.7,6,522,58
"M1841","Sul",0,51610,3991,47619,1,10,11.8,0.435,9,15.7,6.1,26.2,4.6,600,41
"M1842","Nordeste",1,68297,20678,47619,1,10,15.8,0.311,9,16.5,8.5,29,5.4,598,53
"M1843","Nordeste",1,59918,12299,47619,1,10,13.9,0.299,9,17.7,5.1,26,4.9,613,52
"M1844","Centro-Oeste",0,44235,-3384,47619,0,9,11,0.318,10,20.7,8.6,22.4,4.6,435,46
"M1845","Sudeste",0,66338,18719,47619,1,10,17.2,0.319,9,16.1,5.7,30.4,5.5,612,44
"M1846","Centro-Oeste",0,32119,-15500,47619,0,9,13.8,0.474,9,20.5,7.7,22.5,5.8,456,44
"M1847","Nordeste",1,48957,1338,47619,1,10,10.9,0.296,9,14.5,7.5,29.2,5,629,32
"M1848","Nordeste",1,44729,-2890,47619,0,9,10.6,0.319,9,22.2,6.4,20.2,4.6,498,39
"M1849","Nordeste",1,36667,-10952,47619,0,9,10.8,0.378,9,19.8,5.9,22.7,3.6,410,38
"M1850","Nordeste",1,24581,-23038,47619,0,9,6.9,0.466,9,18.3,5.6,26,4.1,405,38
"M1851","Sul",0,39301,-8318,47619,0,9,12.9,0.395,9,24.4,6,21.2,4.6,459,30
"M1852","Norte",0,74902,27283,47619,1,10,13.8,0.236,9,20.1,7.2,30.8,4.1,590,66
"M1853","Centro-Oeste",0,22706,-24913,47619,0,9,10.7,0.294,9,17.5,5.8,20.2,4.4,475,48
"M1854","Sul",0,21783,-25836,47619,0,9,6.4,0.382,9,18,7.7,27.3,4.5,506,24
"M1855","Sudeste",0,63620,16001,47619,1,10,12,0.377,9,16.1,6.2,28.5,4.9,580,59
"M1856","Nordeste",1,74765,27146,47619,1,10,11.3,0.258,9,17.3,5.8,24.4,5.1,590,58
"M1857","Sul",0,65836,18217,47619,1,10,9.7,0.261,9,24.9,5.5,27,5,651,49
"M1858","Sudeste",0,24833,-22786,47619,0,9,11.2,0.38,9,23.3,8.4,21.7,4.9,477,52
"M1859","Nordeste",1,71515,23896,47619,1,10,14,0.278,9,18.7,5.9,34.4,5.3,608,48
"M1860","Norte",0,42077,-5542,47619,0,9,11.5,0.328,10,19.4,7.6,23.3,4.5,460,32
"M1861","Sudeste",0,34117,-13502,47619,0,9,10.3,0.397,9,27.5,6.4,18.4,4.3,441,29
"M1862","Nordeste",1,21864,-25755,47619,0,9,12.5,0.484,9,19.4,8.1,19.8,4.1,491,21
"M1863","Centro-Oeste",0,67658,20039,47619,1,10,14,0.288,9,20.6,5,26.3,4.6,544,47
"M1864","Nordeste",1,44474,-3145,47619,0,9,8.9,0.299,10,18.4,6.1,22.4,4.8,495,42
"M1865","Sudeste",0,25624,-21995,47619,0,9,10.7,0.304,9,20.3,5.3,18.3,3.8,442,39
"M1866","Centro-Oeste",0,69246,21627,47619,1,10,12.9,0.312,9,24.6,6.1,31.5,4.5,627,45
"M1867","Sudeste",0,64556,16937,47619,1,10,12.6,0.238,9,13,6.2,26.8,4.2,643,51
"M1868","Nordeste",1,54072,6453,47619,1,10,11.1,0.308,9,21.7,5.4,25.8,4.4,641,46
"M1869","Nordeste",1,74196,26577,47619,1,10,14.6,0.327,9,18.1,6.3,24.2,5,601,62
"M1870","Nordeste",1,53074,5455,47619,1,10,14.3,0.307,10,19.6,6.5,30.7,5.6,645,48
"M1871","Sudeste",0,51805,4186,47619,1,10,16.8,0.287,9,19,5.2,25.8,4.6,609,54
"M1872","Sul",0,70090,22471,47619,1,10,15.8,0.28,9,18.6,4.3,25.5,4.6,633,51
"M1873","Sudeste",0,70152,22533,47619,1,10,15.3,0.317,9,17.5,5.7,28.3,4.6,668,59
"M1874","Centro-Oeste",0,29997,-17622,47619,0,9,10.3,0.339,9,20,6.2,20.2,4.5,414,35
"M1875","Norte",0,51466,3847,47619,1,10,14.9,0.342,9,16.7,5.2,20.4,4.8,621,38
"M1876","Sul",0,50770,3151,47619,1,10,15.3,0.328,9,17.2,8.1,24.9,4.8,554,54
"M1877","Centro-Oeste",0,30872,-16747,47619,0,9,11.5,0.396,9,18.2,5,21.8,4.5,497,40
"M1878","Sudeste",0,51372,3753,47619,1,10,14.7,0.348,9,14.1,6,24.5,5.4,588,59
"M1879","Norte",0,33587,-14032,47619,0,9,8.2,0.391,9,22.8,8,28.1,4.5,513,39
"M1880","Nordeste",1,61161,13542,47619,1,10,13.4,0.252,10,13.8,7.4,25.3,4.6,540,51
"M1881","Sudeste",0,30807,-16812,47619,0,9,11.1,0.414,9,20.7,6.7,22.9,4,428,41
"M1882","Sul",0,34215,-13404,47619,0,9,10.3,0.291,9,21.8,8.7,25.6,3.8,478,32
"M1883","Nordeste",1,69254,21635,47619,1,10,15.8,0.322,9,9.2,8,30.7,4.6,537,59
"M1884","Sudeste",0,48442,823,47619,1,10,11.2,0.363,9,18.5,7,20.4,4.5,613,43
"M1885","Nordeste",1,30015,-17604,47619,0,9,8.7,0.372,10,18.2,6.5,26.9,3.9,471,31
"M1886","Centro-Oeste",0,35517,-12102,47619,0,9,14,0.391,10,20.1,9.6,25.5,5,483,24
"M1887","Sudeste",0,39739,-7880,47619,0,9,11.7,0.311,9,22,5.2,23.8,4.4,412,41
"M1888","Nordeste",1,63573,15954,47619,1,10,15.6,0.312,9,20.4,7.1,23.9,4.1,639,49
"M1889","Nordeste",1,55587,7968,47619,1,10,10.3,0.341,9,21.7,4.7,28.5,4.5,531,61
"M1890","Sul",0,21535,-26084,47619,0,9,10.5,0.384,9,20.2,7.3,21.8,4.4,454,28
"M1891","Norte",0,69159,21540,47619,1,10,15,0.286,10,16,1.5,26.9,3.7,562,41
"M1892","Centro-Oeste",0,36139,-11480,47619,0,9,9.8,0.443,9,22.7,7.7,26.5,4.1,534,36
"M1893","Centro-Oeste",0,46473,-1146,47619,0,9,13.8,0.286,9,17,6.1,26.9,5.2,499,41
"M1894","Sudeste",0,21044,-26575,47619,0,9,10.1,0.381,9,23.7,8.4,22.1,2.9,435,47
"M1895","Sul",0,56082,8463,47619,1,10,13.8,0.305,9,14.1,7,29.4,3.5,585,53
"M1896","Norte",0,59610,11991,47619,1,10,8.2,0.296,9,16.4,4.9,29.7,4,650,42
"M1897","Nordeste",1,29242,-18377,47619,0,9,9.2,0.371,9,19.8,6,22.9,4.3,423,44
"M1898","Norte",0,50460,2841,47619,1,10,9.9,0.345,9,15.6,4.4,23.2,4.7,682,43
"M1899","Sul",0,60090,12471,47619,1,10,13.6,0.321,9,14.6,5.5,24.7,4.3,625,58
"M1900","Sudeste",0,33042,-14577,47619,0,9,14.1,0.238,9,22,6.4,21,3.2,454,39
"M1901","Sul",0,72415,24796,47619,1,10,19.1,0.275,9,13.6,5.8,26,4,642,50
"M1902","Sudeste",0,64874,17255,47619,1,10,14.1,0.301,9,15.8,7.4,27.6,5.2,659,49
"M1903","Nordeste",1,71125,23506,47619,1,10,17.2,0.325,9,18.8,5.9,28.9,4.8,557,58
"M1904","Sul",0,26781,-20838,47619,0,9,11.1,0.329,9,23,7.8,22.7,4,490,27
"M1905","Centro-Oeste",0,21453,-26166,47619,0,9,12.6,0.381,9,18.1,7.2,20,4.7,458,36
"M1906","Sudeste",0,25915,-21704,47619,0,9,12.3,0.412,9,16.5,9.5,25.1,4,512,24
"M1907","Sudeste",0,59814,12195,47619,1,10,9.3,0.392,9,17.6,6.3,25,5.8,588,36
"M1908","Norte",0,22351,-25268,47619,0,9,8.7,0.377,10,22.4,9,21,4.4,438,34
"M1909","Centro-Oeste",0,32943,-14676,47619,0,9,9.8,0.448,9,20.1,6.9,17.3,4.8,483,35
"M1910","Nordeste",1,42255,-5364,47619,0,9,12.6,0.431,9,21.6,6.7,22.5,5.1,512,34
"M1911","Nordeste",1,23131,-24488,47619,0,9,9.6,0.436,9,24.2,5.6,24.7,4.3,446,33
"M1912","Sudeste",0,52409,4790,47619,1,10,12.3,0.365,9,17.5,8.1,25.2,4.7,486,39
"M1913","Nordeste",1,55499,7880,47619,1,10,14.4,0.282,9,22.7,7.7,31.4,5.3,629,40
"M1914","Sul",0,56115,8496,47619,1,10,13.9,0.364,9,19.6,5.1,25.6,3.5,509,36
"M1915","Sudeste",0,43549,-4070,47619,0,9,10.8,0.321,9,17.5,7,22.6,4.8,446,36
"M1916","Nordeste",1,45839,-1780,47619,0,9,12.3,0.301,9,21,7.9,25,4.7,449,31
"M1917","Sul",0,48851,1232,47619,1,10,14.6,0.388,9,19.2,6.5,24.9,4.3,540,37
"M1918","Sudeste",0,51744,4125,47619,1,10,14.7,0.285,9,20.2,7.7,26.1,5,637,67
"M1919","Nordeste",1,65978,18359,47619,1,10,14.3,0.347,9,20.5,3.9,28.2,4,567,48
"M1920","Sul",0,43331,-4288,47619,0,9,8.9,0.344,9,20,8,22.6,4.5,549,39
"M1921","Sudeste",0,66931,19312,47619,1,10,14.6,0.4,10,15.4,5.5,25.7,4.9,634,34
"M1922","Norte",0,23121,-24498,47619,0,9,12.8,0.284,9,23.1,8.9,23.3,5.2,433,39
"M1923","Centro-Oeste",0,31493,-16126,47619,0,9,13.4,0.404,9,25.2,7.3,17.1,4.3,475,35
"M1924","Sudeste",0,65583,17964,47619,1,10,14.5,0.345,9,17.6,6.4,30.8,4.6,612,52
"M1925","Sudeste",0,62152,14533,47619,1,10,16.8,0.384,9,16.5,4.7,20.3,5,600,42
"M1926","Sudeste",0,52658,5039,47619,1,10,11.8,0.262,9,14,6.5,28.3,4.1,636,34
"M1927","Nordeste",1,21512,-26107,47619,0,9,14.6,0.375,9,18.8,6.1,25.9,3.7,474,40
"M1928","Nordeste",1,65605,17986,47619,1,10,15.4,0.329,9,14.8,6.9,17.9,4.1,619,43
"M1929","Nordeste",1,37521,-10098,47619,0,9,11,0.381,9,26.8,7.5,25.8,5.3,479,37
"M1930","Norte",0,70398,22779,47619,1,10,13.7,0.381,9,16.1,6.6,24.8,4.5,558,45
"M1931","Sudeste",0,40103,-7516,47619,0,9,11,0.248,10,23.5,6.8,19.8,4,446,40
"M1932","Sul",0,65956,18337,47619,1,10,13.9,0.189,9,18.5,5.2,28.3,4.8,590,61
"M1933","Sul",0,39895,-7724,47619,0,9,10.4,0.351,9,20.6,4.8,27.2,4,455,47
"M1934","Nordeste",1,28067,-19552,47619,0,9,9.9,0.359,9,22,7.9,20.6,5.1,450,32
"M1935","Centro-Oeste",0,55197,7578,47619,1,10,11.8,0.411,10,20.5,4,23.1,4.7,487,48
"M1936","Sudeste",0,52400,4781,47619,1,10,15.3,0.301,9,20.3,4.6,29.8,4.6,606,44
"M1937","Nordeste",1,22025,-25594,47619,0,9,9.9,0.361,10,21,7,20.1,4.7,440,40
"M1938","Sudeste",0,38180,-9439,47619,0,9,12.4,0.373,9,23.7,9.1,26.4,4.9,389,44
"M1939","Sudeste",0,22959,-24660,47619,0,9,9.6,0.482,9,21.9,8.9,18.7,4.3,379,35
"M1940","Sudeste",0,60966,13347,47619,1,10,12.7,0.318,9,16.3,4.9,25.2,5.6,558,61
"M1941","Centro-Oeste",0,66086,18467,47619,1,10,11.8,0.369,9,15.3,4.6,27,4.8,646,54
"M1942","Sul",0,22436,-25183,47619,0,9,8.3,0.384,9,20.7,8.3,24.9,4.8,386,37
"M1943","Sudeste",0,35658,-11961,47619,0,9,12.2,0.358,9,20.4,7.4,25.7,4.7,377,28
"M1944","Nordeste",1,38110,-9509,47619,0,9,11.2,0.322,10,24.3,7.2,22.4,3.3,431,40
"M1945","Sudeste",0,27864,-19755,47619,0,9,10.9,0.48,9,20,10.5,24.1,4.3,502,29
"M1946","Centro-Oeste",0,20890,-26729,47619,0,9,11,0.386,9,20.2,5.5,28.2,3.5,569,36
"M1947","Sudeste",0,41573,-6046,47619,0,9,9.3,0.367,9,19.3,7.2,29.7,4.3,379,45
"M1948","Sul",0,51743,4124,47619,1,10,13.8,0.25,9,13.1,4.7,29.4,5.3,623,52
"M1949","Sudeste",0,58259,10640,47619,1,10,16.8,0.283,9,15.8,3.8,25.6,4.1,650,52
"M1950","Sul",0,66432,18813,47619,1,10,14.3,0.289,10,19.3,5.3,29.1,5.2,517,56
"M1951","Sudeste",0,52231,4612,47619,1,10,8.4,0.386,9,18.8,7.5,23.6,4.4,658,53
"M1952","Nordeste",1,23687,-23932,47619,0,9,7.9,0.362,9,21.7,8.2,21.4,4,474,38
"M1953","Sul",0,52840,5221,47619,1,10,9.6,0.331,9,15.8,3.5,26.8,4.7,675,42
"M1954","Nordeste",1,23714,-23905,47619,0,9,9.2,0.314,10,23.3,6.7,25.1,4.7,491,38
"M1955","Sudeste",0,68238,20619,47619,1,10,13.4,0.238,9,16.8,5.1,25.4,4.4,621,43
"M1956","Sul",0,35941,-11678,47619,0,9,10.3,0.362,9,18.5,6.9,26.7,5.4,498,33
"M1957","Sul",0,31022,-16597,47619,0,9,11.5,0.306,10,15.3,7.7,23.6,5.7,492,40
"M1958","Sudeste",0,60048,12429,47619,1,10,11.9,0.265,10,17.1,5.1,32.9,5.2,556,56
"M1959","Sul",0,21264,-26355,47619,0,9,7.9,0.315,9,21.1,8,26.6,4.5,376,33
"M1960","Sul",0,52895,5276,47619,1,10,9.5,0.358,10,17.5,6.3,27.5,5,650,41
"M1961","Centro-Oeste",0,24528,-23091,47619,0,9,8.4,0.371,9,27.8,8.6,22.9,3.7,479,48
"M1962","Sul",0,56501,8882,47619,1,10,13.2,0.333,9,20.2,7.5,26,5.7,482,44
"M1963","Sudeste",0,52403,4784,47619,1,10,11.3,0.184,9,19.8,5,27.8,5.4,567,50
"M1964","Nordeste",1,69933,22314,47619,1,10,9.9,0.239,9,16.3,6.6,28.6,4.1,534,33
"M1965","Nordeste",1,40144,-7475,47619,0,9,9.8,0.364,9,19.7,6,24.7,4.3,477,35
"M1966","Norte",0,36120,-11499,47619,0,9,9,0.414,9,21.1,6.3,27.4,4.5,496,32
"M1967","Nordeste",1,22305,-25314,47619,0,9,10.2,0.432,9,20.4,7.3,24.9,3.9,525,46
"M1968","Sudeste",0,48846,1227,47619,1,10,13.3,0.412,9,16.9,5.4,23.4,4.3,638,42
"M1969","Sul",0,24915,-22704,47619,0,9,11,0.24,10,20.7,6.6,20.5,3.7,453,40
"M1970","Nordeste",1,58778,11159,47619,1,10,14,0.354,9,18.1,7.1,24.7,3.6,596,51
"M1971","Sul",0,54411,6792,47619,1,10,14.7,0.299,9,15,5.9,26.8,4.7,575,56
"M1972","Centro-Oeste",0,53936,6317,47619,1,10,13.2,0.349,9,19.4,6.5,30.2,4.5,552,61
"M1973","Nordeste",1,48299,680,47619,1,10,9.6,0.263,9,16.9,6.1,27.2,3.7,569,55
"M1974","Nordeste",1,67358,19739,47619,1,10,13.8,0.264,9,14.7,7.7,32.6,5,568,58
"M1975","Norte",0,21347,-26272,47619,0,9,10.3,0.455,9,16.4,5.6,24.7,4.8,438,35
"M1976","Nordeste",1,41608,-6011,47619,0,9,14.1,0.419,9,18.7,4.5,21.5,3.8,517,39
"M1977","Nordeste",1,30430,-17189,47619,0,9,10.1,0.387,9,17.5,5.8,29.4,4.1,513,37
"M1978","Centro-Oeste",0,43279,-4340,47619,0,9,12.3,0.287,9,21.5,6.1,21.7,4.1,434,40
"M1979","Nordeste",1,40505,-7114,47619,0,9,13,0.391,9,20,8.1,25.2,4.5,553,43
"M1980","Sudeste",0,56003,8384,47619,1,10,14.9,0.385,9,14.7,6.7,27.7,4.4,625,43
"M1981","Nordeste",1,29557,-18062,47619,0,9,9,0.383,9,25.9,7.6,20.8,3.8,493,31
"M1982","Centro-Oeste",0,39729,-7890,47619,0,9,14.9,0.349,9,16.2,7.3,23.8,3.9,460,34
"M1983","Nordeste",1,63435,15816,47619,1,10,14.3,0.289,9,18.1,7.1,30.1,4.5,606,49
"M1984","Sul",0,60185,12566,47619,1,10,11.9,0.284,9,19.2,6,24.2,4.7,584,53
"M1985","Sudeste",0,40395,-7224,47619,0,9,15,0.338,9,21.6,7.2,20.6,4.5,522,33
"M1986","Norte",0,42149,-5470,47619,0,9,9.7,0.323,9,19.1,9.2,22.4,4.7,539,37
"M1987","Centro-Oeste",0,26382,-21237,47619,0,9,11.4,0.368,10,25.3,7.2,25.4,4.5,490,29
"M1988","Sul",0,61480,13861,47619,1,10,13.7,0.301,9,18.8,6.7,29.9,5,661,56
"M1989","Centro-Oeste",0,59505,11886,47619,1,10,12.7,0.238,9,17.3,6.5,23.5,4.6,624,55
"M1990","Sul",0,33399,-14220,47619,0,9,11.7,0.435,10,19.6,6.9,23.7,4.9,455,33
"M1991","Sudeste",0,66929,19310,47619,1,10,12.9,0.343,9,17.3,5.4,28.5,5.9,577,34
"M1992","Nordeste",1,30527,-17092,47619,0,9,7.1,0.466,9,24.1,5.2,23.9,4,402,46
"M1993","Sudeste",0,21279,-26340,47619,0,9,10.1,0.402,9,21.6,8.6,25.8,4.5,453,27
"M1994","Sudeste",0,41648,-5971,47619,0,9,12.8,0.416,10,17.5,7.4,20.9,5.1,491,41
"M1995","Sul",0,37998,-9621,47619,0,9,9.6,0.366,9,20.9,7.3,25.2,5.1,411,34
"M1996","Sul",0,44583,-3036,47619,0,9,7.4,0.228,9,17.8,6.7,23.2,4,475,32
"M1997","Centro-Oeste",0,24274,-23345,47619,0,9,12.1,0.415,9,19.5,6.6,23.3,4.3,490,26
"M1998","Sudeste",0,31116,-16503,47619,0,9,12,0.346,9,21.2,7.7,22.6,4.8,435,43
"M1999","Nordeste",1,62876,15257,47619,1,10,11.5,0.308,10,15.6,6.5,29.7,4,683,53
"M2000","Sudeste",0,61649,14030,47619,1,10,14.4,0.258,9,14.5,6.1,23.3,4.5,589,59
